user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
EHA01500_bin.39.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__	N/A	N/A	N/A	N/A	N/A	GCA_944393665.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__CAZU01 sp944393665	81.54	0.731	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__	taxonomic classification defined by topology and ANI	N/A	GCA_944391425.1, s__CAZU01 sp944391425, 95.0, 79.74, 0.244; GCA_944391495.1, s__CAZU01 sp944391495, 95.0, 79.57, 0.154; GCA_934248075.1, s__CAZU01 sp934248075, 95.0, 79.41, 0.205; GCA_018362935.1, s__CAZU01 sp018362935, 95.0, 78.95, 0.321; GCA_944389095.1, s__CAZU01 sp944389095, 95.0, 78.9, 0.295; GCA_944392185.1, s__CAZU01 sp944392185, 95.0, 78.88, 0.192; GCA_015062585.1, s__CAZU01 sp015062585, 95.0, 78.71, 0.103; GCA_944391465.1, s__CAZU01 sp944391465, 95.0, 78.66, 0.192; GCA_944393685.1, s__CAZU01 sp944393685, 95.0, 78.63, 0.128; GCA_015062235.1, s__CAZU01 sp015062235, 95.0, 78.55, 0.115; GCA_015062285.1, s__CAZU01 sp015062285, 95.0, 78.53, 0.205; GCA_015062435.1, s__CAZU01 sp015062435, 95.0, 78.46, 0.141; GCA_934255405.1, s__CAZU01 sp934255405, 95.0, 78.43, 0.269; GCA_944392205.1, s__CAZU01 sp944392205, 95.0, 78.42, 0.179; GCA_902761535.1, s__CAZU01 sp902761535, 95.0, 78.39, 0.115; GCA_934271465.1, s__CAZU01 sp934271465, 95.0, 78.25, 0.154; GCA_017457005.1, s__CAZU01 sp017457005, 95.0, 78.24, 0.167; GCA_934254915.1, s__CAZU01 sp934254915, 95.0, 78.21, 0.308; GCA_017452885.1, s__CAZU01 sp017452885, 95.0, 78.02, 0.154; GCA_944391685.1, s__CAZU01 sp944391685, 95.0, 77.97, 0.218; GCA_017480995.1, s__CAZU01 sp017480995, 95.0, 77.93, 0.205; GCA_017470165.1, s__CAZU01 sp017470165, 95.0, 77.88, 0.115; GCA_944391445.1, s__CAZU01 sp944391445, 95.0, 77.8, 0.192; GCA_902763535.1, s__CAZU01 sp902763535, 95.0, 77.77, 0.154; GCA_015062305.1, s__CAZU01 sp015062305, 95.0, 77.68, 0.154; GCA_944392275.1, s__CAZU01 sp944392275, 95.0, 77.66, 0.205; GCA_944392215.1, s__CAZU01 sp944392215, 95.0, 77.62, 0.205; GCA_944393725.1, s__CAZU01 sp944393725, 95.0, 77.57, 0.141; GCA_000432275.1, s__CAZU01 sp000432275, 95.0, 77.56, 0.333; GCA_017501665.1, s__CAZU01 sp017501665, 95.0, 77.51, 0.128; GCA_944393715.1, s__CAZU01 sp944393715, 95.0, 77.45, 0.154; GCA_944391415.1, s__CAZU01 sp944391415, 95.0, 77.4, 0.154; GCA_902799835.1, s__CAZU01 sp902799835, 95.0, 77.26, 0.115; GCA_944391695.1, s__CAZU01 sp944391695, 95.0, 77.13, 0.115	54.56	11	0.97856	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
EHA01500_bin.4.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	91.16	11	0.90302	N/A
EHA01500_bin.40.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Velocimicrobium;s__	N/A	N/A	N/A	N/A	N/A	GCA_002419585.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Velocimicrobium;s__Velocimicrobium sp002419585	76.88	0.078	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Velocimicrobium;s__	taxonomic classification defined by topology and ANI	N/A	GCF_009696045.1, s__Velocimicrobium porci, 95.0, 76.31, 0.048; GCF_001461035.1, s__Velocimicrobium ethanolgignens, 95.0, 76.17, 0.061	48.96	11	0.92131	N/A
EHA01500_bin.41.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	62.3	11	0.90479	N/A
EHA01500_bin.42.fa	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CALURL01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	80.73	11	0.93561	N/A
EHA01500_bin.48.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCA_019412865.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp019412865	78.8	0.26	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900547205.1, s__Bacteroides sp900547205, 95.0, 83.94, 0.501; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 80.98, 0.359; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 80.86, 0.418; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 80.86, 0.442; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 80.78, 0.454; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 80.73, 0.237; GCF_024623065.1, s__Bacteroides acidifaciens, 95.0, 80.7, 0.379; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 80.7, 0.499; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 80.69, 0.483; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 80.66, 0.481; GCF_014334015.1, s__Bacteroides intestinigallinarum, 95.0, 80.66, 0.448; GCF_002222615.2, s__Bacteroides caccae, 95.0, 80.61, 0.406; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 80.48, 0.465; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 80.43, 0.26; GCF_009193325.2, s__Bacteroides zhangwenhongii, 95.8579, 80.43, 0.396; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 80.39, 0.436; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 80.39, 0.452; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 80.34, 0.371; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 80.33, 0.4; GCA_910586915.1, s__Bacteroides sp910586915, 95.0, 80.22, 0.29; GCA_934716785.1, s__Bacteroides sp934716785, 95.0, 80.15, 0.262; GCF_900106755.1, s__Bacteroides faecis, 95.0, 80.14, 0.414; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 79.26, 0.249; GCF_003865075.1, s__Bacteroides faecalis, 95.0, 79.13, 0.264; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 79.08, 0.239; GCA_023426145.1, s__Bacteroides sp023426145, 95.0, 78.38, 0.166; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 78.32, 0.207; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 78.25, 0.185; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 78.13, 0.178; GCF_018390535.1, s__Bacteroides propionicigenes, 95.0, 78.03, 0.15; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 77.96, 0.116; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 77.89, 0.14; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 77.88, 0.168; GCA_000613465.1, s__Bacteroides nordii, 95.0, 77.86, 0.203; GCA_905215345.1, s__Bacteroides sp905215345, 95.0, 77.84, 0.136; GCF_002849695.1, s__Bacteroides fragilis_A, 95.0, 77.82, 0.193; GCF_000025985.1, s__Bacteroides fragilis, 95.0, 77.78, 0.174; GCA_910578895.1, s__Bacteroides sp910578895, 95.0, 77.74, 0.142; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 77.74, 0.142; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 77.73, 0.193; GCF_019583405.1, s__Bacteroides fragilis_B, 95.0, 77.7, 0.189; GCF_900241005.1, s__Bacteroides cutis, 95.0, 77.69, 0.124; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 77.69, 0.174; GCF_900129655.1, s__Bacteroides clarus, 95.0, 77.69, 0.168; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 77.68, 0.178; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 77.67, 0.146; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 77.6, 0.176; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 77.55, 0.189; GCF_000499785.1, s__Bacteroides neonati, 95.0, 77.54, 0.174; GCA_025147485.1, s__Bacteroides uniformis, 95.0, 77.54, 0.174; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 77.52, 0.189; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 77.5, 0.12; GCA_021203515.1, s__Bacteroides sp021203515, 95.0, 77.5, 0.17; GCF_900142015.1, s__Bacteroides stercorirosoris, 95.0, 77.48, 0.185; GCA_910585845.1, s__Bacteroides sp910585845, 95.0, 77.48, 0.134; GCA_945607605.1, s__Bacteroides sp945607605, 95.0, 77.47, 0.11; GCA_025146565.1, s__Bacteroides eggerthii, 95.0, 77.46, 0.148; GCF_020091405.1, s__Bacteroides sp900552405, 95.0, 77.44, 0.219; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 77.43, 0.122; GCA_905207245.1, s__Bacteroides sp905207245, 95.0, 77.4, 0.179; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 77.4, 0.166; GCA_019416685.1, s__Bacteroides sp900762525, 95.0, 77.39, 0.201; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 77.38, 0.16; GCA_025147325.1, s__Bacteroides stercoris, 95.0, 77.37, 0.17; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 77.33, 0.16; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 77.33, 0.11; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 77.32, 0.189; GCA_944322345.1, s__Bacteroides sp944322345, 95.0, 77.22, 0.11; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 77.19, 0.179; GCA_905215555.1, s__Bacteroides sp905215555, 95.0, 77.09, 0.16; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 76.98, 0.11; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 76.95, 0.124; GCA_023458215.1, s__Bacteroides sp023458215, 95.0, 76.95, 0.168; GCA_017992695.1, s__Bacteroides sp017992695, 95.0, 76.93, 0.107; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 76.79, 0.043; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 76.67, 0.11; GCA_007896885.1, s__Bacteroides sp007896885, 95.0, 76.66, 0.045; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 76.63, 0.039; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 76.58, 0.079; GCA_022648295.1, s__Bacteroides sp022648295, 95.0, 76.2, 0.073; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 75.95, 0.055	36.44	11	0.99977	Genome has more than 13.3% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius
EHA01500_bin.5.fa	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__C-19;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__C-19;s__	ANI	N/A	GCA_910576855.1, s__C-19 sp910576855, 95.0, 77.37, 0.116; GCA_022799495.1, s__C-19 sp022799495, 95.0, 77.25, 0.068; GCA_009917405.1, s__C-19 sp009917405, 95.0, 77.08, 0.136; GCA_910576345.1, s__C-19 sp910576345, 95.0, 77.04, 0.113; GCA_910586285.1, s__C-19 sp910586285, 95.0, 77.03, 0.076	57.8	11	0.93585	N/A
EHA01500_bin.50.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	39.7	11	0.87756	N/A
EHA01500_bin.51.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC165282;s__	N/A	N/A	N/A	N/A	N/A	GCA_910589265.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC165282;s__MGBC165282 sp910589265	77.67	0.014	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	39.54	11	0.85723	N/A
EHA01500_bin.52.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__;s__	taxonomic novelty determined using RED	N/A	N/A	76.58	11	0.81662	N/A
EHA01500_bin.53.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000265365.1, s__Alistipes finegoldii, 95.0, 82.79, 0.692; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 82.56, 0.65; GCA_025145285.1, s__Alistipes onderdonkii, 95.0, 82.37, 0.705; GCA_021204515.1, s__Alistipes sp021204515, 95.0, 82.19, 0.609; GCA_934754975.1, s__Alistipes sp934754975, 95.0, 81.79, 0.502; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 81.78, 0.574; GCA_025145845.1, s__Alistipes shahii, 95.0, 81.72, 0.594; GCA_025145645.1, s__Alistipes senegalensis, 95.0, 81.66, 0.564; GCF_900083545.1, s__Alistipes provencensis, 95.0, 81.39, 0.603; GCA_900544265.1, s__Alistipes merdavium, 95.0, 81.36, 0.529; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 81.27, 0.564; GCF_900107675.1, s__Alistipes timonensis, 95.0, 81.18, 0.582; GCA_020026455.1, s__Alistipes sp020026455, 95.0, 81.02, 0.524; GCA_023443765.1, s__Alistipes sp023443765, 95.0, 80.93, 0.566; GCF_018362775.1, s__Alistipes montrealensis, 95.0, 80.83, 0.599; GCA_910576555.1, s__Alistipes sp910576555, 95.0, 80.67, 0.465; GCF_006542685.1, s__Alistipes dispar, 95.0, 80.63, 0.522; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 80.58, 0.484; GCA_902362705.1, s__Alistipes sp002358415, 95.0, 80.48, 0.461; GCA_019115605.1, s__Alistipes faecigallinarum, 95.0, 80.29, 0.441; GCA_000434235.1, s__Alistipes avistercoris, 95.0, 80.29, 0.535; GCA_019118605.1, s__Alistipes faecavium, 95.0, 80.19, 0.465; GCA_900542505.1, s__Alistipes stercorigallinarum, 95.0, 80.18, 0.475; GCA_014796635.1, s__Alistipes sp014796635, 95.0, 80.15, 0.443; GCF_900290115.1, s__Alistipes excrementigallinarum, 95.0, 80.11, 0.485; GCF_002161445.1, s__Alistipes cottocaccae, 95.0, 80.1, 0.475; GCA_944321945.1, s__Alistipes sp944321945, 95.0, 80.05, 0.397; GCA_910575495.1, s__Alistipes sp910575495, 95.0, 80.05, 0.456; GCA_944321185.1, s__Alistipes sp944321185, 95.0, 79.99, 0.402; GCF_900604385.1, s__Alistipes megaguti, 95.0, 79.98, 0.48; GCA_019119615.1, s__Alistipes stercoravium, 95.0, 79.94, 0.471; GCA_022782405.1, s__Alistipes sp022782405, 95.0, 79.92, 0.436; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 79.91, 0.479; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 79.91, 0.503; GCA_019115745.1, s__Alistipes intestinigallinarum, 95.0, 79.89, 0.424; GCA_944321765.1, s__Alistipes sp944321765, 95.0, 79.89, 0.412; GCA_023664045.1, s__Alistipes senegalensis_B, 95.0, 79.88, 0.424; GCA_944321965.1, s__Alistipes sp944321965, 95.0, 79.87, 0.416; GCA_910580175.1, s__Alistipes sp910580175, 95.0, 79.84, 0.429; GCF_900021155.1, s__Alistipes excrementavium, 95.0, 79.77, 0.428; GCF_943193205.1, s__Alistipes sp002428825, 95.0, 79.7, 0.391; GCA_944321195.1, s__Alistipes sp944321195, 95.0, 79.67, 0.379; GCA_019113885.1, s__Alistipes intestinipullorum, 95.0, 79.55, 0.404; GCA_910584485.1, s__Alistipes sp910584485, 95.0, 79.5, 0.37; GCA_944321755.1, s__Alistipes sp944321755, 95.0, 79.41, 0.416; GCA_944320625.1, s__Alistipes sp944320625, 95.0, 79.31, 0.386; GCA_944320985.1, s__Alistipes sp944320985, 95.0, 79.21, 0.369; GCA_910577475.1, s__Alistipes sp910577475, 95.0, 79.03, 0.328; GCA_020026435.1, s__Alistipes sp020026435, 95.0, 78.91, 0.31; GCA_944321205.1, s__Alistipes sp944321205, 95.0, 78.83, 0.37; GCA_902363575.1, s__Alistipes sp902363575, 95.0, 78.74, 0.386; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 78.61, 0.396; GCF_006542665.1, s__Alistipes communis, 95.0, 78.59, 0.389; GCA_944320665.1, s__Alistipes sp944320665, 95.0, 78.56, 0.367; GCA_023665825.1, s__Alistipes senegalensis_A, 95.0, 78.54, 0.345; GCF_000154465.1, s__Alistipes putredinis, 95.0, 78.42, 0.276; GCA_022767745.1, s__Alistipes sp022767745, 95.0, 78.4, 0.253; GCA_905214725.1, s__Alistipes sp905214725, 95.0, 78.33, 0.295; GCA_910586375.1, s__Alistipes sp910586375, 95.0, 78.31, 0.332; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 78.28, 0.273; GCA_020026375.1, s__Alistipes sp020026375, 95.0, 78.27, 0.298; GCA_017624955.1, s__Alistipes sp017624955, 95.0, 78.08, 0.249; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 78.03, 0.25; GCA_022511345.1, s__Alistipes sp022511345, 95.0, 77.82, 0.268; GCA_910587675.1, s__Alistipes sp910587675, 95.0, 77.79, 0.209; GCA_900546065.1, s__Alistipes merdipullorum, 95.0, 77.78, 0.217; GCA_015059965.1, s__Alistipes sp015059965, 95.0, 77.74, 0.23; GCA_944321175.1, s__Alistipes sp944321175, 95.0, 77.68, 0.222; GCA_944320685.1, s__Alistipes sp944320685, 95.0, 77.68, 0.194; GCA_017437045.1, s__Alistipes sp017437045, 95.0, 77.65, 0.227; GCA_017936685.1, s__Alistipes sp017936685, 95.0, 77.65, 0.195; GCA_017555975.1, s__Alistipes sp017555975, 95.0, 77.63, 0.209; GCA_020026415.1, s__Alistipes sp020026415, 95.0, 77.62, 0.209; GCA_904502075.1, s__Alistipes sp904502075, 95.0, 77.6, 0.273; GCA_015060045.1, s__Alistipes sp015060045, 95.0, 77.6, 0.232; GCA_017547175.1, s__Alistipes sp017547175, 95.0, 77.59, 0.173; GCA_017436185.1, s__Alistipes sp017436185, 95.0, 77.57, 0.178; GCA_017555105.1, s__Alistipes sp017555105, 95.0, 77.55, 0.233; GCA_017623115.1, s__Alistipes sp017623115, 95.0, 77.52, 0.202; GCA_020026395.1, s__Alistipes sp020026395, 95.0, 77.51, 0.252; GCA_019113665.1, s__Alistipes excrementipullorum, 95.0, 77.47, 0.231; GCA_017398045.1, s__Alistipes sp017398045, 95.0, 77.45, 0.21; GCA_944321955.1, s__Alistipes sp944321955, 95.0, 77.37, 0.211; GCA_019118565.1, s__Alistipes avicola, 95.0, 77.34, 0.225; GCA_020026335.1, s__Alistipes sp020026335, 95.0, 77.3, 0.234; GCA_944322375.1, s__Alistipes sp944322375, 95.0, 77.21, 0.227; GCA_017937125.1, s__Alistipes sp017937125, 95.0, 77.13, 0.153; GCA_015059735.1, s__Alistipes sp015059735, 95.0, 77.06, 0.121; GCA_022511295.1, s__Alistipes sp022511295, 95.0, 76.54, 0.093; GCA_017398695.1, s__Alistipes sp017398695, 95.0, 76.35, 0.105; GCA_017630245.1, s__Alistipes sp017630245, 95.0, 76.26, 0.083; GCA_015060065.1, s__Alistipes sp015060065, 95.0, 76.24, 0.095; GCA_017631055.1, s__Alistipes sp017631055, 95.0, 76.19, 0.102; GCA_015060005.1, s__Alistipes sp015060005, 95.0, 76.18, 0.051; GCA_017399485.1, s__Alistipes sp017399485, 95.0, 76.16, 0.039; GCA_015059845.1, s__Alistipes sp015059845, 95.0, 76.07, 0.066; GCA_017623505.1, s__Alistipes sp017623505, 95.0, 76.02, 0.044; GCA_022511355.1, s__Alistipes sp022511355, 95.0, 75.99, 0.127; GCA_015060165.1, s__Alistipes sp015060165, 95.0, 75.91, 0.044; GCA_017384185.1, s__Alistipes sp017384185, 95.0, 75.22, 0.047	67.39	11	0.98304	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
EHA01500_bin.56.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	taxonomic classification defined by topology and ANI	N/A	GCA_000155435.1, s__Enterocloster pacaense, 95.0, 80.72, 0.593; GCF_000233455.1, s__Enterocloster citroniae, 95.0, 80.7, 0.51; GCF_003434055.1, s__Enterocloster aldenensis, 95.0, 80.53, 0.565; GCF_000424325.1, s__Enterocloster clostridioformis_A, 95.0, 79.57, 0.376; GCF_002234575.2, s__Enterocloster bolteae, 95.0, 79.51, 0.434; GCF_005845215.1, s__Enterocloster sp005845215, 95.0, 79.48, 0.393; GCF_020297485.1, s__Enterocloster clostridioformis, 95.0, 79.34, 0.384; GCA_021201905.1, s__Enterocloster sp021201905, 95.0, 79.11, 0.415; GCA_001304855.1, s__Enterocloster sp001304855, 95.0, 78.61, 0.305; GCA_900770345.1, s__Enterocloster sp900770345, 95.0, 78.4, 0.182; GCF_020554865.1, s__Enterocloster sp900753815, 95.0, 78.37, 0.217; GCF_003473545.1, s__Enterocloster sp000431375, 95.0, 78.15, 0.116; GCF_009696375.1, s__Enterocloster porci, 95.0, 78.11, 0.183; GCF_902364025.1, s__Enterocloster lavalensis, 95.0, 77.96, 0.226; GCA_900551225.1, s__Enterocloster sp900551225, 95.0, 77.96, 0.227; GCA_025149125.1, s__Enterocloster asparagiformis, 95.0, 77.96, 0.222; GCA_900549235.1, s__Enterocloster sp900549235, 95.0, 77.95, 0.195; GCA_900543885.1, s__Enterocloster sp900543885, 95.0, 77.92, 0.116; GCF_013282095.1, s__Enterocloster sp900538485, 95.0, 77.83, 0.165; GCF_001517625.2, s__Enterocloster sp001517625, 95.0, 77.81, 0.141; GCA_018380885.1, s__Enterocloster sp900555905, 95.0, 77.81, 0.246; GCA_900555045.1, s__Enterocloster sp900555045, 95.0, 77.63, 0.196; GCA_900759225.1, s__Enterocloster sp900759225, 95.0, 77.61, 0.19; GCA_944383785.1, s__Enterocloster sp944383785, 95.0, 77.38, 0.123; GCA_019118585.1, s__Enterocloster faecavium, 95.0, 77.35, 0.136; GCA_944384065.1, s__Enterocloster sp944384065, 95.0, 77.34, 0.144; GCA_900541315.1, s__Enterocloster sp900541315, 95.0, 77.33, 0.106; GCA_019119575.1, s__Enterocloster excrementipullorum, 95.0, 77.29, 0.152; GCA_944382045.1, s__Enterocloster sp944382045, 95.0, 77.26, 0.17; GCA_900547035.1, s__Enterocloster excrementigallinarum, 95.0, 77.22, 0.12; GCA_944376135.1, s__Enterocloster sp944376135, 95.0, 76.86, 0.122	63.12	11	0.97642	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
